PubChem ID,Name,Canonical SMILES
CHEMBL1242031,CHEMBL1242031,CC(C)N1C2=C(C(=N1)C3=CC(=CC=C3)S(=O)(=O)N)C(=NC=N2)N
CHEMBL1242032,CHEMBL1242032,CC(C)N1C2=C(C(=N1)C3=CC=C(C=C3)S(=O)(=O)N)C(=NC=N2)N
CHEMBL1242033,CHEMBL1242033,CC(C)N1C2=C(C(=N1)C3=CC4=C(C=CN=C4C=C3)NC(=O)OC(C)(C)C)C(=NC=N2)N
CHEMBL1242034,CHEMBL1242034,CC(C)N1C2=C(C(=N1)C3=CC4=C(C=CN=C4C=C3)N)C(=NC=N2)N
CHEMBL1242109,CHEMBL1242109,CCC(C)N1C2=C(C(=N1)C3=CC(=C(C=C3)C)O)C(=NC=N2)N
CHEMBL1242110,CHEMBL1242110,CC(C)N1C2=C(C(=N1)C3=C(C(=CC=C3)O)F)C(=NC=N2)N
CHEMBL1242111,CHEMBL1242111,C1CCC(C1)N2C3=C(C(=N2)C4=C(C(=CC=C4)O)F)C(=NC=N3)N
CHEMBL1242112,CHEMBL1242112,CC(C)N1C2=C(C(=C3C=CC(=O)C(=C3)OC)N1)C(=NC=N2)N
CHEMBL1242113,CHEMBL1242113,CCN1C2=C(C(=N1)C3=CC(=C(C=C3)OC)O)C(=NC=N2)N
CHEMBL1242114,CHEMBL1242114,CC(C)N1C2=C(C(=N1)C3=CC(=C(C=C3)OC)O)C(=NC=N2)N
CHEMBL1242115,CHEMBL1242115,CC(C)N1C2=C(C(=N1)C3=CC(=CC=C3)C(=O)NC4=NCCS4)C(=NC=N2)N
CHEMBL1242117,CHEMBL1242117,CN1C2=C(C(=N1)C3=CC4=C(C=C3)OC=CC4=O)C(=NC=N2)N
CHEMBL1242118,CHEMBL1242118,CC(C)N1C2=C(C(=N1)C3=CC4=C(C=C3)OC=CC4=O)C(=NC=N2)N
CHEMBL1242119,CHEMBL1242119,C1CCC(C1)N2C3=C(C(=N2)C4=CC5=C(C=C4)OC=CC5=O)C(=NC=N3)N
CHEMBL1242198,CHEMBL1242198,CC(C)N1C2=C(C(=N1)C3=CC(=CC(=C3)F)O)C(=NC=N2)N
CHEMBL1242199,CHEMBL1242199,C1CCC(C1)N2C3=C(C(=N2)C4=CC(=CC(=C4)F)O)C(=NC=N3)N
CHEMBL1242200,CHEMBL1242200,CC(C)N1C2=C(C(=N1)C3=CC(=CC(=C3)Br)OC)C(=NC=N2)N
CHEMBL1242201,CHEMBL1242201,COC1=C(C=C(C=C1)C2=NN(C3=C2C(=NC=N3)N)C4CCCC4)O
CHEMBL1242202,CHEMBL1242202,CC1CCC(C1)N2C3=C(C(=N2)C4=CC(=C(C=C4)OC)O)C(=NC=N3)N
CHEMBL1242203,CHEMBL1242203,COC1=C(C=C(C=C1)C2=NN(C3=C2C(=NC=N3)N)C4CNC4)O
CHEMBL1242207,CHEMBL1242207,CC(C)N1C2=C(C(=N1)C3=CC4=C(C=C3)C=NC=C4)C(=NC=N2)N
CHEMBL1242208,CHEMBL1242208,CC(C)N1C2=C(C(=N1)C3=CC4=C(C=C3)C=CN=C4)C(=NC=N2)N
CHEMBL1242209,CHEMBL1242209,CC1=NC2=C(C=C1)C=CC(=C2)C3=NN(C4=C3C(=NC=N4)N)C(C)C
CHEMBL1242285,CHEMBL1242285,CC(C)N1C2=C(C(=N1)C3=CC(=CC(=C3)Br)O)C(=NC=N2)N
CHEMBL1242286,CHEMBL1242286,CC(C)N1C2=C(C(=N1)C3=CC(=C(C=C3)Br)OCOC)C(=NC=N2)N
CHEMBL1242287,CHEMBL1242287,C1CC(C1)N2C3=C(C(=N2)C4=CC(=C(C=C4)Br)O)C(=NC=N3)N
CHEMBL1242288,CHEMBL1242288,COC1=C(C=C(C=C1)C2=NN(C3=C2C(=NC=N3)N)C4CCNC4)O
CHEMBL1242289,CHEMBL1242289,CCOC1=C(C=C(C=C1)C2=NN(C3=C2C(=NC=N3)N)C4CCCC4)O
CHEMBL1242290,CHEMBL1242290,CC(C)N1C2=C(C(=N1)C3=CC(=C(C=C3)OC)OC)C(=NC=N2)N
CHEMBL1242293,CHEMBL1242293,CC(C)N1C2=C(C(=N1)C3=CN=C4C(=C3)C=CN4)C(=NC=N2)N
CHEMBL1242294,CHEMBL1242294,CC(C)N1C2=C(C(=N1)C3=CC4=C(C=C3)NC=C4)C(=NC=N2)N
CHEMBL1242295,CHEMBL1242295,C1CCC(C1)N2C3=C(C(=N2)C4=CC5=C(C=C4)NC=C5)C(=NC=N3)N
CHEMBL1242376,CHEMBL1242376,C1CCC(C1)N2C3=C(C(=N2)C4=CC(=C(C=C4)Br)O)C(=NC=N3)N
CHEMBL1242377,CHEMBL1242377,CC(C)N1C2=C(C(=N1)C3=CC(=C(C=C3)F)O)C(=NC=N2)N
CHEMBL1242378,CHEMBL1242378,CC(CN)N1C2=C(C(=N1)C3=CC(=C(C=C3)F)O)C(=NC=N2)N
CHEMBL1242379,CHEMBL1242379,CC(C)(C)N1C2=C(C(=N1)C3=CC(=C(C=C3)OC)OC)C(=NC=N2)N
CHEMBL1242380,CHEMBL1242380,CC(CN1C2=C(C(=N1)C3=CC(=C(C=C3)OC)OC)C(=NC=N2)N)CO
CHEMBL1242381,CHEMBL1242381,CC(CN1C2=C(C(=N1)C3=CC(=C(C=C3)OC)OC)C(=NC=N2)N)CO
CHEMBL1242384,CHEMBL1242384,CC(C)N1C2=C(C(=N1)C3=CC4=C(C=C3)N(C=C4)C)C(=NC=N2)N
CHEMBL1242385,CHEMBL1242385,CN1C=CC2=C1C=CC(=C2)C3=NN(C4=C3C(=NC=N4)N)C5CCCC5
CHEMBL1242386,CHEMBL1242386,CC(C)N1C2=C(C(=N1)C3=CC4=C(C=C3)NN=C4)C(=NC=N2)N
CHEMBL1242468,CHEMBL1242468,CC(CN)N1C2=C(C(=N1)C3=CC(=C(C=C3)F)O)C(=NC=N2)N
CHEMBL1242469,CHEMBL1242469,C1=CC(=C(C=C1C2=NN(C3=C2C(=NC=N3)N)CCCC#N)O)F
CHEMBL1242470,CHEMBL1242470,C1=CC(=C(C=C1C2=NN(C3=C2C(=NC=N3)N)CCCCC#N)O)F
CHEMBL1242471,CHEMBL1242471,CCOC1=C(C=C(C=C1)C2=C3C(=NC=NC3=NN2)N)OC
CHEMBL1242472,CHEMBL1242472,CCOC1=C(C=C(C=C1)C2=NN(C3=C2C(=NC=N3)N)C(C)C)OC
CHEMBL1242475,CHEMBL1242475,C1CCC(C1)N2C3=C(C(=N2)C4=CC5=C(C=C4)NN=C5)C(=NC=N3)N
CHEMBL1242476,CHEMBL1242476,CC(C)N1C2=C(C(=N1)C3=CC4=C(C=C3)C(=NN4)N)C(=NC=N2)N
CHEMBL1242477,CHEMBL1242477,CC(C)N1C2=C(C(=N1)C3=CC4=C(C=C3)C=NN4)C(=NC=N2)N
CHEMBL1242566,CHEMBL1242566,C1CC(C1)N2C3=C(C(=N2)C4=CC(=C(C=C4)F)O)C(=NC=N3)N
CHEMBL1242567,CHEMBL1242567,C1C(CN1)N2C3=C(C(=N2)C4=CC(=C(C=C4)F)O)C(=NC=N3)N
CHEMBL1242568,CHEMBL1242568,C1CCC(C1)N2C3=C(C(=N2)C4=CC(=C(C=C4)F)O)C(=NC=N3)N
CHEMBL1242569,CHEMBL1242569,CCOC1=C(C=C(C=C1)C2=NN(C3=C2C(=NC=N3)N)CC=C)OC
CHEMBL1242572,CHEMBL1242572,C1CCC(C1)N2C3=C(C(=N2)C4=CC5=C(C=C4)C=NN5)C(=NC=N3)N
CHEMBL1242573,CHEMBL1242573,CC(C)N1C2=C(C(=N1)C3=CC4=C(C=NN4)C(=C3)F)C(=NC=N2)N
CHEMBL1242574,CHEMBL1242574,CC(C)N1C2=C(C(=N1)C3=CC4=C(C=C3)C=CN4)C(=NC=N2)N
CHEMBL1242656,CHEMBL1242656,CC1CCC(C1)N2C3=C(C(=N2)C4=CC(=C(C=C4)F)O)C(=NC=N3)N
CHEMBL1242657,CHEMBL1242657,C1CNCC1N2C3=C(C(=N2)C4=CC(=C(C=C4)F)O)C(=NC=N3)N
CHEMBL1242658,CHEMBL1242658,C1CNCC1N2C3=C(C(=N2)C4=CC(=C(C=C4)F)O)C(=NC=N3)N
CHEMBL1242659,CHEMBL1242659,CCOC1=C(C=C(C=C1)C2=NN(C3=C2C(=NC=N3)N)C4CCCCC4)OC
CHEMBL1242660,CHEMBL1242660,CC(C)N1C2=C(C(=N1)C3=CC(=C(C(=C3)OC)OC)OC)C(=NC=N2)N
CHEMBL1242661,CHEMBL1242661,CCOC1=CC2=C(C=C1)C=C(C=C2)C3=NN(C4=C3C(=NC=N4)N)C
CHEMBL1242662,CHEMBL1242662,CC(C)N1C2=C(C(=C3C=CC4=CC(=O)C=CC4=C3)N1)C(=NC=N2)N
CHEMBL1242663,CHEMBL1242663,CC(C)N1C2=C(C(=N1)C3=CC4=CC=CC=C4N=C3Cl)C(=NC=N2)N
CHEMBL1242664,CHEMBL1242664,C1CCC(C1)N2C3=C(C(=N2)C4=CC5=C(C=C4)C=CN5)C(=NC=N3)N
CHEMBL1242665,CHEMBL1242665,CC(C)N1C2=C(C(=N1)C3=CC4=NC=CN4C=C3)C(=NC=N2)N
CHEMBL1242666,CHEMBL1242666,CC(C)N1C2=C(C(=N1)C3=CC4=C(C=C3)C(=CN4)C=O)C(=NC=N2)N
CHEMBL1242748,CHEMBL1242748,C1COCC1N2C3=C(C(=N2)C4=CC(=C(C=C4)F)O)C(=NC=N3)N
CHEMBL1242749,CHEMBL1242749,C1COCC1N2C3=C(C(=N2)C4=CC(=C(C=C4)F)O)C(=NC=N3)N
CHEMBL1242750,CHEMBL1242750,C1CCCC(CC1)N2C3=C(C(=N2)C4=CC(=C(C=C4)F)O)C(=NC=N3)N
CHEMBL1242751,CHEMBL1242751,CC(C)N1C2=C(C(=N1)C3=C(C(=CC=C3)OC)OC)C(=NC=N2)N
CHEMBL1242752,CHEMBL1242752,CCOC1=C(C=CC(=C1)C2=NN(C3=C2C(=NC=N3)N)C(C)C)OC
CHEMBL1242753,CHEMBL1242753,CCOC1=C(C=CC(=C1)C2=NN(C3=C2C(=NC=N3)N)CCO)OC
CHEMBL1242754,CHEMBL1242754,CC(C)N1C2=C(C(=N1)C3=CC4=CC=CC=C4N=C3)C(=NC=N2)N
CHEMBL1242755,CHEMBL1242755,C1CCC(C1)N2C3=C(C(=N2)C4=CC5=CC=CC=C5N=C4)C(=NC=N3)N
CHEMBL1242756,CHEMBL1242756,CN1C2=C(C(=N1)C3=CC4=C(C=C3)N=CC=C4)C(=NC=N2)N
CHEMBL1242757,CHEMBL1242757,CC(C)N1C2=C(C(=N1)C3=C4C=CNC4=CC=C3)C(=NC=N2)N
CHEMBL1242758,CHEMBL1242758,C1CCC(C1)N2C3=C(C(=N2)C4=C5C=CNC5=CC=C4)C(=NC=N3)N
CHEMBL1242844,CHEMBL1242844,C1CNCCC1CN2C3=C(C(=N2)C4=CC(=C(C=C4)F)O)C(=NC=N3)N
CHEMBL1242845,CHEMBL1242845,CC1=NN(N=C1CN2C3=C(C(=N2)C4=CC(=C(C=C4)F)O)C(=NC=N3)N)C5=CC=CC=C5
CHEMBL1242846,CHEMBL1242846,CC(C)N1C2=C(C(=N1)C3=CN=C(N=C3OC)OC)C(=NC=N2)N
CHEMBL1242847,CHEMBL1242847,CC(C)N1C2=C(C(=N1)C3=CC=C(C=C3)OC)C(=NC=N2)N
CHEMBL1242848,CHEMBL1242848,CC(C)N1C2=C(C(=N1)C3=CC(=C(C=C3)N)O)C(=NC=N2)N
CHEMBL1242852,CHEMBL1242852,CC(C)N1C2=C(C(=N1)C3=CC4=C(C=C3)N(C=C4)C(=O)OC(C)(C)C)C(=NC=N2)N
CHEMBL1242853,CHEMBL1242853,CC(C)(C)OC(=O)N1C=CC2=C1C=CC(=C2)C3=NN(C4=C3C(=NC=N4)N)C5CCCC5
CHEMBL1834657,CHEMBL1834657,CCN1CCN(CC1)C2=CC=C(C=C2)NC3=CC(=NC=N3)N(C)C(=O)NC4=C(C(=CC(=C4Cl)OC)OC)Cl
CHEMBL1879463,CHEMBL1879463,CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5
CHEMBL1945559,CHEMBL1945559,CN1C2=C(C=CC(=C2Cl)Cl)C3=C1C(=O)NC4(C3C#N)CCNCC4
CHEMBL1986603,CHEMBL1986603,CC1=CC(=NO1)NC(=O)CCNC(=O)NC2=NC(=C(S2)C3=CC=C(C=C3)N4C=CC=N4)C
CHEMBL2205766,CHEMBL2205766,CC(C)(C)NS(=O)(=O)C1=CN=CC(=C1)C2=CC3=NC(=NN3C=C2)N
CHEMBL410643,CHEMBL410643,CC(=O)OC1CC2(C(CCC2O)C3=C1C4(C(OC(=O)C(=CN(C)CCCN(C)C)C4=C(C3=O)O)COC)C)C
CHEMBL98350,CHEMBL98350,C1COCCN1C2=CC(=O)C3=C(O2)C(=CC=C3)C4=CC=CC=C4
CHEMBL1461728,CHEMBL1461728,C1=CC(=CC(=C1)F)C(=O)NC2=CC3=C(C=C2)NN=C3
CHEMBL1727312,CHEMBL1727312,C1=CC=C2C(=C1)C(=O)NC3=CC=CC=C3N2
CHEMBL1966035,CHEMBL1966035,CC(C1=CC=CC=C1)NC2=C(C(=O)C2=O)NC3=CC=NC=C3
CHEMBL1966087,CHEMBL1966087,C1CNCC1OC2=CN=CC(=C2)C=CC3=CC=NC=C3
CHEMBL1968926,CHEMBL1968926,C1=CC=C(C=C1)CSC2=NNC(=N2)C3=CC=NC=C3
CHEMBL1969755,CHEMBL1969755,C1=CC=C(C=C1)CC(CO)NC(=O)C2=C(C=C(C=C2)C3=CC=NC=C3)F
CHEMBL1970735,CHEMBL1970735,CCCOC1=C(C(=CC(=N1)NC(=O)C)N)C#N
CHEMBL1970806,CHEMBL1970806,C1CCC2=C(C1)C3=C4N=C(NN4C(=O)N=C3S2)C5=CN=CC=C5
CHEMBL1971430,CHEMBL1971430,CC1=CC=CC(=C1)C2=C(N=C(N(C2=O)C)NCC(CC3=CC=CC=C3)N)C4=CC=NC=C4
CHEMBL1971694,CHEMBL1971694,CCCCNC1=NS(=O)N=C1NC2=CC=C(C=C2)F
CHEMBL1972258,CHEMBL1972258,C1=CN=CC=C1C=CC2=CC(=CN=C2)OCCCN
CHEMBL1972276,CHEMBL1972276,CCN(CC)CCCNC1=CC=CC(=N1)C2=NC3=C(C=CC=C3N2)C(=O)N
CHEMBL1972489,CHEMBL1972489,C1=CC(=CC=C1C(=O)NC2=CC3=C(C=C2)C=NN3)Cl
CHEMBL1974157,CHEMBL1974157,C1=CC=C(C=C1)CNC(=O)C(=CC2=CC(=C(C=C2)O)O)C#N
CHEMBL1974803,CHEMBL1974803,C1=CC(=C(C=C1Cl)C2=C(C(=O)NC3=CC(=CC(=C32)Cl)Cl)O)O
CHEMBL1977374,CHEMBL1977374,CC(C)C1=NN=C2N1N=C(C=C2)C3=C(N=C4N3CCC4)C5=C(C=C(C=C5)F)F
CHEMBL1979318,CHEMBL1979318,CC1=C2C(C(=C(OC2=NN1)N)C#N)C3=CC=CC=C3I
CHEMBL1980995,CHEMBL1980995,CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)NC)OC
CHEMBL1982992,CHEMBL1982992,C1=CC(=CC(=C1)O)NC2=C3C(=CSC3=NC=N2)Cl
CHEMBL1983449,CHEMBL1983449,CC1=C(C=C(C=C1)CNC2=C(C(=O)C2=O)NC3=CC=NC=C3)C
CHEMBL1984039,CHEMBL1984039,CC1=C(C(=NN1C)C)C2=CC=CC3=C2NC(=C3CCCOC4=CC=CC5=CC=CC=C54)C(=O)O
CHEMBL1987533,CHEMBL1987533,C1=CC=C(C(=C1)CC(=O)NC2=CC3=C(C=C2)C=NN3)Cl
CHEMBL1988995,CHEMBL1988995,CC(C)C1=NN=C2N1N=C(C=C2)C3=C(N=C4N3C=CO4)C5=C(C=C(C=C5)F)F
CHEMBL1989265,CHEMBL1989265,CC1CSC2=C(C(=O)C3=CC(=C(C=C3N12)N4CCC(C4)N)F)C(=O)O
CHEMBL1989474,CHEMBL1989474,CN1C=C(C(=N1)C2=CC=C(C=C2)F)C3=NC=NC=C3
CHEMBL1989518,CHEMBL1989518,C1=CN=CC=C1C=CC2=CC(=CN=C2)OCCN
CHEMBL1990415,CHEMBL1990415,C1=CC=C2C(=C1)C=C3C(=N2)NN=C3NC(=O)C4=CC=NC=C4
CHEMBL1991356,CHEMBL1991356,COC1=CC=CC(=C1)C2=CN3C4=CC=CC=C4NC(=O)C3=C2
CHEMBL1991434,CHEMBL1991434,COC1=C(C=C(C=C1)C=C2C(=NOC2=O)C3=CC=C(C=C3)Br)OC
CHEMBL1992555,CHEMBL1992555,C1=CC=C2C(=C1)NC(=N2)SC3=CC=C(O3)C=NNC(=O)C4=CC(=CC=C4)[N+](=O)[O-]
CHEMBL1994864,CHEMBL1994864,CC1=CC=C(C=C1)CNC2=C(C(=O)C2=O)NC3=CC=NC=C3
CHEMBL1995172,CHEMBL1995172,C1C2=C(C=C(C=C2)Br)C3=C1C=NN3
CHEMBL1995736,CHEMBL1995736,CCOC(=O)C1=C2C(=CC=C1)NC(=N2)C3=CC=C(C=C3)N4CCC(C4)N
CHEMBL1996923,CHEMBL1996923,C1=C(C(=CC2=NNN=C21)Cl)Cl
CHEMBL1997025,CHEMBL1997025,C1CC(CNC1)C2=CC(=C(C=C2)C3=NC4=C(C=CC=C4N3)C(=O)N)F
CHEMBL1997349,CHEMBL1997349,CC1=C(C2=NC3=CC=CC=C3N2C(=O)C1=CC4=C(NN(C4=O)C5=CC(=C(C=C5)Cl)Cl)C)C#N
CHEMBL1997872,CHEMBL1997872,C1COCCN1C(=O)C2=CC=CC(=C2)C3=CN=C4C(=C3)C=CN4
CHEMBL1998414,CHEMBL1998414,CC1=C2C=C(SC2=NN1)C(=O)NCCC3=CC=C(C=C3)Cl
CHEMBL1998829,CHEMBL1998829,C1=CC=C(C=C1)C2=CNC3=NC=C(C=C23)NC(=O)C4=CC=C(C=C4)Cl
CHEMBL1999496,CHEMBL1999496,CC1=CC=CC(=C1)C2(CC2C(=O)NC3=CC=NC=C3)C4=CC(=CC=C4)C
CHEMBL2002373,CHEMBL2002373,C1=CC=C(C=C1)C2=C(N(C=N2)CCCO)C3=CC=NC=C3
CHEMBL2004615,CHEMBL2004615,CSC1=NN(C(=C1C(=O)N)N)C2=CC=CC=N2
CHEMBL2004692,CHEMBL2004692,C1=CC=C(C=C1)C2=C(N=NN2C3=NON=C3N)C(=O)NN=CC4=CC=CS4
CHEMBL2005112,CHEMBL2005112,CC1=C(C2=NC3=CC=CC=C3N2C(=O)C1=CC4=C(NN(C4=O)C5=CC(=CC=C5)Br)C)C#N
CHEMBL2006276,CHEMBL2006276,COC1=CC=CC2=C1NC3=C(C=CC(=C3)NC4=CC=NC=C4)C(=O)N2
CHEMBL2006493,CHEMBL2006493,C1CC2=C(C(=O)C1)C(=O)C3=C(O2)C=C(C=C3)C(F)(F)F
CHEMBL2006580,CHEMBL2006580,C1=CC(=CC=C1NC2=C3C(=CSC3=NC=N2)Cl)O
CHEMBL2006836,CHEMBL2006836,CC1=C(C2=NC3=CC=CC=C3N2C(=O)C1=CC4=C(NN(C4=O)C5=CC=C(C=C5)C(=O)O)C)C#N
CHEMBL2007372,CHEMBL2007372,CC(C)(CNC1=NC=CC(=N1)C2=C(N=C3N2C=CN=C3NC)C4=CC=C(C=C4)F)CO
CHEMBL379835,CHEMBL379835,CC1=NN(C2=C1C(=O)C3=C(N2O)C=CC(=C3)Cl)C4=CC=CC=C4
CHEMBL443962,CHEMBL443962,COC1=CC=C(C=C1)C2=CN3C(=C(C=N3)Br)N=C2
CHEMBL462120,CHEMBL462120,C1=CC=C(C=C1)C2=C(C(=O)NC3=C2C=C(C=C3)Cl)N
CHEMBL52387,CHEMBL52387,CCC(CO)NC1=NC2=C(C(=N1)NCC3=CC=CC=C3)N=CN2C(C)C
CHEMBL535331,CHEMBL535331,C1=CC=C2C(=C1)C(=CNNC3=NC4=CC=CC=C4N3)C=N2
CHEMBL597754,CHEMBL597754,CNC(=O)C1=NN(C2=C1CCC3=CN=C(N=C32)NC4CCN(CC4)C(=O)C5CCN(CC5)S(=O)(=O)C)C
CHEMBL599224,CHEMBL599224,CC(=O)N1CCC(CC1)NC2=NC=C3CCC4=C(C3=N2)N(N=C4C(=O)N)C
CHEMBL599428,CHEMBL599428,CN1C2=C(CCC3=CN=C(N=C32)NC4CCN(CC4)C(=O)C5=CC=CC=C5)C(=N1)C(=O)N
CHEMBL1082152,CHEMBL1082152,CN1C=C(C2=C1C=CC(=C2)F)C3=C(C(=O)NC3=O)C4=CC(=CC=C4)NCC(CO)O
CHEMBL127898,CHEMBL127898,CN1C=NC=C1C(C2=CC=C(C=C2)C#N)OCC3=C(C=C(C(=O)N3C)C#N)C4=CC=C(C=C4)OC(F)(F)F
CHEMBL1288582,CHEMBL1288582,COC1=CC2=NC(=C3C4=C(C=CC=N4)NN3)C=C2C=C1
CHEMBL1381197,CHEMBL1381197,C1=CC=C(C=C1)C2=NN=C3N2N=C(C=C3)NCC4=CC=C(C=C4)Cl
CHEMBL1419458,CHEMBL1419458,C1=CC=C(C=C1)C2=C(N=NN2C3=NON=C3N)C(=O)NN=CC4=CC=NC=C4
CHEMBL143703,CHEMBL143703,C1=CC=C(C=C1)NC(=O)NC2=CC=CC=N2
CHEMBL1472492,CHEMBL1472492,CCCCCCCCCCCCCCCCN1C=C[N+](=C1C)CC2=CC=CC=C2
CHEMBL1682345,CHEMBL1682345,C1=CC=C(C=C1)CN2C=C(N=N2)C3=CC4=C(C=C3)NN=C4
CHEMBL1682357,CHEMBL1682357,C1=CC=C(C=C1)CC2=NOC(=C2)C3=CC4=C(C=C3)NN=C4
CHEMBL1957190,CHEMBL1957190,CC(C)N1C2=C(C(=O)CCC2)C3=C1C4=CC=CC=C4C3=O
CHEMBL1964307,CHEMBL1964307,CC1=CC(=CC=C1)NC(=O)CC2=CC=C(C=C2)C3=C4C(=CC=C3)NN=C4N
CHEMBL1964399,CHEMBL1964399,CC(C(C)(C)C)NC1=C(C(=O)C1=O)NC2=NC(=NC=C2)NC3=CC(=C(C=C3)OC)OC
CHEMBL1965495,CHEMBL1965495,CC1=C2C(=C(C=NC2=NN1)C#N)C3=CC=CC=C3
CHEMBL1965910,CHEMBL1965910,C1CCN(C1)C2CCC(CC2)N3C=C(C4=C3N=CN=C4N)C5=CC(=CC=C5)OCC6=CC=CC=C6
CHEMBL1966425,CHEMBL1966425,CN(C)CCCOC1=CC2=C(CNC2=O)C(=C1)C3=CC=C(C=C3)NC4=NC5=CC=CC=C5O4
CHEMBL1966524,CHEMBL1966524,C1=CC=C2C(=C1)C(=CN2)CC(COC3=CN=CC(=C3)C4=CC5=C(S4)C=NC=C5)N
CHEMBL1967538,CHEMBL1967538,CC1=NN(C2=C1C3=C(S2)C(=O)N=CN3)C
CHEMBL1968070,CHEMBL1968070,C1=CC(=C2C(=C1)NC(=O)C3=CC(=NN=C3N2)Cl)C(=O)N
CHEMBL1968245,CHEMBL1968245,C1=CC=C2C(=C1)C(=CN2)CC(COC3=C(N=CC(=C3)C=CC4=CC=NC=C4)Cl)N
CHEMBL1968850,CHEMBL1968850,C1=CC=C2C(=C1)NC3=NN=C(C=C3C(=O)N2)Cl
CHEMBL1969102,CHEMBL1969102,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=CSC4=C3C(=NC=C4C5=CNN=C5)N
CHEMBL1969156,CHEMBL1969156,C1=CC=C(C=C1)C2=NC=C3N2C(=NC=C3)N
CHEMBL1969264,CHEMBL1969264,CC(C)(C)NC(=O)C1=CC2=C(C=C1)N=C3C(=N2)C4=CC=CC=C4N3
CHEMBL1969588,CHEMBL1969588,C1=CC=C(C=C1)CNC2=NC(=CC(=C2)C3=CNC4=C3C=CC=N4)Cl
CHEMBL1970083,CHEMBL1970083,C1=CC(=CC=C1C2=CSC3=C2C(=NC=C3C4=CC=NC=C4)N)NC(=O)NC5=C(C=CC(=C5)C(F)(F)F)F
CHEMBL1970317,CHEMBL1970317,CN1C=C(C=N1)C2=CN=C(C3=C2SC=C3C4=CC=C(C=C4)NC(=O)NC5=CC(=CC=C5)F)N
CHEMBL1970369,CHEMBL1970369,C1CC(CN(C1)C(=O)C2=NOC(=C2)C3=CC4=C(C=C3)NN=C4)C(=O)N
CHEMBL1970873,CHEMBL1970873,CC1=CC2=C(C=C1)NC3=CC=CC=C3NC2=O
CHEMBL1970879,CHEMBL1970879,CC(=O)N1CCN(CC1)C2CCC(CC2)N3C4=C(C(=N3)C5=CC(=C(C=C5)NC(=O)C6=CC7=CC=CC=C7N6C)OC)C(=NC=N4)N
CHEMBL1971017,CHEMBL1971017,C1=CC(=CC(=C1)F)C2=CN=CC3=C2C=C(S3)C(=O)N
CHEMBL1971801,CHEMBL1971801,C1=CC=C2C(=C1)NC3=C(C=CN=N3)C(=O)N2
CHEMBL1971947,CHEMBL1971947,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=CSC4=C3C(=NC=C4C#CC5=CN=CC=C5)N
CHEMBL1972152,CHEMBL1972152,C1C2=C(CS1)N=C3C=C(NN3C2=O)C4=CC=CO4
CHEMBL1972183,CHEMBL1972183,CN1CCCC1COC2=CN=CC(=C2)CCC3=CC=CC=C3
CHEMBL1972250,CHEMBL1972250,COC1=CC2=C(CC3=C2NN=C3C4=CN=C(C=C4)C#N)C=C1C#C
CHEMBL1972365,CHEMBL1972365,C1=CC=C(C=C1)C2=CN3C=NC(=CC3=N2)N
CHEMBL1972568,CHEMBL1972568,COC1=CN=CC(=C1)C=CC2=CC=NC=C2
CHEMBL1972820,CHEMBL1972820,C1=CC=C2C(=C1)C(=O)N(C2=O)C3=CC(=C(C=C3)C(=O)O)O
CHEMBL1972840,CHEMBL1972840,C1=CC=C2C(=C1)C(=CN2)CC(COC3=CN=CC(=C3)C4=CC5=C(S4)C=CN=C5)N
CHEMBL1973711,CHEMBL1973711,C1=CC2=C(C=C1Cl)C3=C(C(=O)NC(=O)C3=C(O2)N)C#N
CHEMBL1974457,CHEMBL1974457,C1=CC(=CC(=C1)F)C2=CN=CC3=C2C=C(S3)C(=O)O
CHEMBL1975208,CHEMBL1975208,CC1=C2C(=O)C(=CNC2=NC(=C1F)N3CCC(C3)NC(=O)C)C(=O)O
CHEMBL1975787,CHEMBL1975787,C1=CC(=C(C=C1F)F)C2=CN=CC3=C2C=C(S3)C(=O)N
CHEMBL1976328,CHEMBL1976328,CC1=CC(=CC(=C1)NC(=O)NC2=CC=C(C=C2)C3=C4C(=CC=C3)SN=C4N)C
CHEMBL1976872,CHEMBL1976872,CC(=O)NC1=NN2C=CC=CC2=C1
CHEMBL1977041,CHEMBL1977041,CC1=C(C(=C2N1N=CN=C2N)C3=CC=C(C=C3)NC(=O)NC4=CC=CC=C4)C(=O)OC
CHEMBL1977619,CHEMBL1977619,C1=CSC(=C1)C2=CC(=NC3=CC=NN32)C(=O)O
CHEMBL1977814,CHEMBL1977814,CC1=NN(C2=C1C(=O)C3=C(N2OCC(C)C)C=CC(=C3)Cl)C
CHEMBL1979718,CHEMBL1979718,CC1=C(N(C2=C1C=C(C=C2)C(=O)NC3=NC=NN3)CC4=CC=CC=C4)C
CHEMBL1979855,CHEMBL1979855,CC(C)(C)C1=NN(C(=C1)NC(=O)NC2=CC=CC3=CC=CC=C32)C4=CC=CC(=C4)C(=O)NCC#N
